Date,AAPL,BAC,DIS,FB,INTC,JNJ,JPM,MSFT,TSLA,V,high_1,high_2,high_3,low_3,low_2,low_1,Total_by_highest,high_3_unit,high_2_unit,high_1_unit,Total_by_lowest,low_3_unit,low_2_unit,low_1_unit
2017-04-25,138.66284768740672,22.85687004219863,110.95953057667127,146.49,34.3685760966138,114.66984900423677,82.72953358580197,64.74463375915036,313.79,90.45220163423306,TSLA,FB,AAPL,MSFT,INTC,BAC,134.68638497592323,0.3237742654748497,0.3064745829656705,0.14307486426795332,135.7005928025108,0.6986452514727124,1.3161304910338414,1.978990598916631
2017-04-26,137.84735318429807,22.77108529224876,111.34487362434159,146.56,34.42450543118925,114.74417119430676,82.88888120317776,64.65884139992887,310.17,90.1674210623741,TSLA,FB,AAPL,MSFT,INTC,BAC,133.92587105433805,0.3238506651515291,0.3045985058550265,0.14392738504082497,135.54449746702483,0.6987675339899401,1.3124807049439742,1.9841609908270226
2017-04-27,137.95288776705328,22.542325959049105,111.59534660532731,147.7,34.890583219318,114.95784749075797,82.12026328407104,65.07827071167837,308.63,89.95138062855008,TSLA,FB,AAPL,MSFT,INTC,BAC,134.08564262287166,0.32398897138779764,0.30260808535967426,0.14481811297548483,135.9954038115787,0.6965735379073524,1.2992560481312678,2.010963791086909
2017-04-28,137.81857102536483,22.24684515366622,111.36414077672511,150.25,33.697424081708405,114.70701009927176,81.54848653936972,65.25938791447929,314.07,89.57821987921767,TSLA,FB,AAPL,MSFT,INTC,BAC,135.60158663214565,0.3279712490203004,0.3008354667379826,0.14391864513446648,133.97714483580108,0.6843313997539306,1.325295612219871,2.007432872846722
2017-05-01,140.6296285478453,22.50419940351583,110.52601964804215,152.46,33.84656897390961,114.58623654040802,81.60472687491412,66.1649739284839,322.83,89.61749995809477,TSLA,FB,AAPL,MSFT,INTC,BAC,138.44910639173037,0.3281648583383383,0.302700394402314,0.14295357349247836,135.3111482326966,0.6816856925889072,1.3325934487579352,2.00423553261437
2017-05-02,141.52187547477592,22.42794629244928,110.17921090513885,152.78,34.461791654239555,114.92068639572298,81.07981707649978,66.06011660054652,318.89,90.87446248216185,TSLA,FB,AAPL,MSFT,INTC,BAC,138.27553752475777,0.3256870761990508,0.3016876936875633,0.14453838578063258,135.90668101114161,0.6857727375452299,1.3145638932020154,2.01990081539323
2017-05-03,141.09014309077725,22.656705625648932,107.52997745240533,151.8,34.72708101025352,114.57694626664927,81.54848653936972,65.85040194467177,311.02,90.7762622849691,TSLA,FB,AAPL,MSFT,INTC,BAC,136.7017568310054,0.3229655260019397,0.3001795275164809,0.14650907426211116,136.5736753898046,0.6913330385062559,1.310923842111193,2.0093194136631807
2017-05-04,140.58165828295654,22.732958736715485,107.09646652377621,150.85,34.60500095261878,115.1529432396917,81.6422204319437,65.59302486700732,295.46,90.95302263991604,TSLA,FB,AAPL,MSFT,INTC,BAC,133.9726820209245,0.3176627820377303,0.2960395139121081,0.15114587650998954,136.3889213108795,0.6931068335767607,1.3137688923211168,1.9998705094584521
2017-05-05,142.91301315654957,22.628110708998975,107.88641977150039,150.24,34.57682863162614,114.74417119430676,81.54848653936972,65.77414206980824,308.35,90.43256159479452,TSLA,FB,AAPL,MSFT,INTC,BAC,136.48095294071467,0.3183310601001998,0.30280651610914683,0.14753900107098497,136.2677604842694,0.6905842539136631,1.3136712829279966,2.0073521564496186
2017-05-08,146.7986046125379,22.837806764431992,107.33730592857017,151.06,34.313886969028225,114.50262407657928,81.6422204319437,65.71694716366056,307.19,90.26562125956686,TSLA,FB,AAPL,MSFT,INTC,BAC,137.79501348998286,0.3128890174709784,0.30406243322737736,0.14952202598824058,136.30377750051196,0.6913679722069405,1.3240876074803183,1.989446402135747
2017-05-09,147.73882180435731,22.85687004219863,107.96348838103445,150.48,34.15424381673663,114.46546298154428,81.31415180793475,65.81227200724001,321.26,90.34418141732105,TSLA,FB,AAPL,MSFT,INTC,BAC,140.01661581772322,0.31591023065271184,0.3101555374307178,0.14527860696188263,136.1962258941158,0.6898218307933656,1.3292269683470048,1.9862186677742648
2017-05-10,147.03845593698162,23.018907903215048,105.64179651882071,150.29,33.81617596482502,114.09385203119433,81.95154227743788,66.06964908490447,325.22,90.5896819103029,TSLA,FB,AAPL,MSFT,INTC,BAC,140.31173680647652,0.31808399127597825,0.31120220197945425,0.14381212390225745,136.24624393957953,0.6873869511273517,1.343008585410923,1.9729613080463884
2017-05-11,148.31009822117747,22.9426547921485,105.56472790928666,150.04,33.51567120757026,114.45617270778554,81.6984607674881,65.25938791447929,323.1,90.44238161451378,TSLA,FB,AAPL,MSFT,INTC,BAC,140.33354360654118,0.3154056832939752,0.31176918067746645,0.14477823543437654,135.13525607732163,0.6902468257614921,1.34400069388832,1.9633772014266924
2017-05-12,150.38133375982983,22.875933319965267,105.67069724739599,150.33,33.36541882894288,114.86494475317049,81.47349942531054,65.18312803961575,324.81,91.06104285682805,TSLA,AAPL,FB,MSFT,INTC,BAC,141.32480691186186,0.31336572188266226,0.31325875221891586,0.1450333086130988,134.74967922230036,0.6890826060613148,1.3462009864477964,1.9634853412326254
2017-05-15,149.9959876131038,22.93312315326518,105.13121698065753,150.19,33.459326565584995,117.97718646235134,81.86718177412129,65.23079046140548,315.88,91.55204384279176,TSLA,FB,AAPL,MSFT,INTC,BAC,139.86507521178754,0.3108195924381486,0.3104180820112026,0.1475930471611451,135.02123265517304,0.6899667662061106,1.3451280157568064,1.962535902804687
2017-05-16,149.77441357873636,22.866401681081946,104.02335571860534,149.78,33.63775126520501,118.70182781553375,82.12026328407104,66.54422642454662,317.01,91.47348368503756,TSLA,FB,AAPL,MSFT,INTC,BAC,139.8357143903981,0.3112140697669666,0.31120246225663883,0.1470360707763142,136.03652059679465,0.681434127377147,1.3480540511786157,1.983062639152093
2017-05-17,144.74564636396178,21.51290895965067,102.41454849458172,144.85,32.90527091939652,117.67989770207139,78.98955127209985,64.69391152756673,306.11,90.26839665471898,TSLA,FB,AAPL,MSFT,INTC,BAC,135.13376996919035,0.3111982371923357,0.3109740420416301,0.14715164480000692,131.10416893378772,0.6755100845305095,1.3280969408106422,2.031403085773368
2017-05-18,146.95175305396825,21.67494682066709,102.77099081367678,147.66,33.07430484535233,117.95860591483384,78.69897620512047,64.91441537539333,313.06,90.21920942899169,TSLA,FB,AAPL,MSFT,INTC,BAC,137.71684747167564,0.31238562909169904,0.3108872804001888,0.14663520035741354,131.80677915750837,0.676823365017274,1.32839052121988,2.0270219537798426
2017-05-19,147.45270304471208,21.970427626049975,103.58021121378445,148.06,33.24333877130813,117.98647673611009,79.46759412422719,64.89524112775624,310.83,90.97669270519194,TSLA,FB,AAPL,MSFT,INTC,BAC,137.67069546504067,0.31122001071601196,0.30994348116763626,0.14763771779326393,132.61729072313688,0.6811865216334296,1.3297630505312643,2.0120574950468835
2017-05-22,148.34863283585008,21.960895987166655,103.6861805518938,148.24,33.59079739688396,118.22802385383757,79.39260701016799,65.62386253796595,310.35,91.79320065226491,TSLA,AAPL,FB,MSFT,INTC,BAC,137.93445046630887,0.3101602142163808,0.30993308988773616,0.14814934801171672,133.5564772435691,0.678393865068526,1.3253280421377,2.0271862210846017
2017-05-23,148.16559341615525,22.294503348082817,103.09853240419655,148.07,33.67531435986185,118.46957097156502,80.38618627145227,65.84436638579257,303.86,92.33426013526508,TSLA,AAPL,FB,MSFT,INTC,BAC,136.86350398837877,0.3081054095774043,0.30790662625694276,0.15013877442284687,134.49436264753123,0.6808700072101712,1.3312853960846487,2.010874766568817
2017-05-24,147.7224453474203,22.26590843143286,103.76324916142786,150.04,33.919474475131345,118.46028069780628,80.33931932516526,65.9306505001595,310.22,93.26881742408355,TSLA,FB,AAPL,MSFT,INTC,BAC,138.2889060237991,0.31204670285224206,0.30722675291877516,0.1485922958156567,134.82065691252345,0.6816286299303604,1.3249090578861962,2.0183420366266707
2017-05-25,148.23302899183227,22.161060403716352,103.3393718089905,151.96,34.05094530643031,119.26454249144419,80.00187731189891,66.74555602473615,316.83,93.49507866242908,TSLA,FB,AAPL,MSFT,INTC,BAC,140.02030240751364,0.31486527971043227,0.3071428937604493,0.14731380909584912,135.33868756220153,0.6758936255973083,1.3248647122154311,2.0356830870106677
2017-05-26,147.98255399646038,22.15152876483303,104.43759949485094,152.13,34.05094530643031,118.69407773084056,80.01125070115631,67.0715182345668,325.14,93.13109319204715,TSLA,FB,AAPL,MSFT,INTC,BAC,141.21782857356118,0.31809566907222275,0.3094235819662157,0.1447764333041779,135.5395999459454,0.6736073349442092,1.3268314944582915,2.039582329883001
2017-05-30,148.04035591846926,21.83698468168351,104.37016446150864,152.38,33.975819117116615,118.87176347594661,78.6427358695761,67.50293880640149,335.1,93.18028041777444,TSLA,FB,AAPL,MSFT,INTC,BAC,142.75554428581745,0.32143384912430606,0.31227970487338114,0.14200292876337156,135.08898965957803,0.6670770786588192,1.3253444476096217,2.062082465883188
2017-05-31,147.16369343466755,21.43189002914246,103.9848214138383,151.46,33.91008370146714,119.9378779465829,77.0023927495313,66.95647274874422,341.01,93.68199012019278,TSLA,FB,AAPL,MSFT,INTC,BAC,143.0256952697742,0.32396055469861207,0.3147711062761877,0.1398059639206809,133.80199403007953,0.6661143104723908,1.3152625947297059,2.081042064701083
2017-06-01,147.5683068887299,21.642287878603028,104.24492797101577,151.53,33.919474475131345,120.43352765661557,77.85537117195459,67.20573796802648,340.37,93.84922668766556,TSLA,FB,AAPL,MSFT,INTC,BAC,143.08933222932083,0.3232160419947392,0.3147656838674868,0.14013116337056813,134.41823126813267,0.6667001723973972,1.3209543420912349,2.070302240719927
2017-06-02,149.75514627140006,21.470144183589834,103.2526696232647,153.61,34.10728994841558,121.6492722283938,77.46168882314383,68.79720052190558,339.85,94.58703507357488,TSLA,FB,AAPL,MSFT,INTC,BAC,144.3779982165574,0.3213645781381079,0.31329991150002684,0.14160953186852768,135.37096581460298,0.6558937708107264,1.3229915170563267,2.1016931645025214
2017-06-05,148.29083091384118,21.43189002914246,102.61685359460863,153.63,34.126071495744,121.91112490539219,77.60228966200482,69.29573096047011,347.32,94.98053287939318,TSLA,FB,AAPL,MSFT,INTC,BAC,144.97150833070222,0.3258720435541347,0.31454687307318935,0.1391334680128817,135.64239815669382,0.6524807818924723,1.3249146689661238,2.10966614038319
2017-06-06,148.791780904585,21.259746334129268,101.6342288230493,152.81,33.92886524879556,122.35066332749662,77.7616372793806,69.52582193211526,352.85,94.2328870483384,TSLA,FB,AAPL,MSFT,INTC,BAC,145.64623357009557,0.3262864670898577,0.3177065933078018,0.13759032031561624,135.1680809197357,0.6480473832763568,1.3279556107419381,2.1193115978488737
2017-06-07,149.67807704205487,21.6135972627675,102.03883902310315,153.12,34.05094530643031,122.27584827692564,78.65210925883349,69.40118932247414,359.65,94.52801040270214,TSLA,FB,AAPL,MSFT,INTC,BAC,146.96952322765762,0.3273013793604607,0.3199441031601742,0.13621532344191817,135.9993503576552,0.6532037451871863,1.3313321077557336,2.097435065285399
2017-06-08,149.31199820266514,21.967448191405722,100.49746683242182,154.71,34.257542327042955,122.08881065049823,79.62694174160296,68.979355874458,370.0,94.52801040270214,TSLA,FB,AAPL,MSFT,INTC,BAC,148.7682448402192,0.33211942471917566,0.32053141326830675,0.1340254458019993,136.74103576208373,0.6607824134656152,1.3305200010815346,2.0749039604818647
2017-06-09,143.52217234810666,22.636895894234808,101.7498317373504,149.6,33.53445275489869,123.00529501999259,81.51099298234013,67.41665469203456,357.32,93.02288129544712,TSLA,FB,AAPL,MSFT,INTC,BAC,143.50797303360866,0.33330035511989614,0.31975929820322785,0.1338743731422895,136.13538485486052,0.6731046182220076,1.3531892692555716,2.0046238596628383
2017-06-12,140.09259164224505,22.742094818965093,103.11779955658007,148.44,33.553234302227104,123.27649957831234,81.52973976085492,66.89895000583293,359.01,91.98011211002861,TSLA,FB,AAPL,MSFT,INTC,BAC,142.22021947112736,0.33839576574307284,0.31936634211606796,0.13204852183423615,136.02321470253307,0.6777546069640514,1.35131746642086,1.9937069090794655
2017-06-13,141.21972912141868,22.732531280353246,102.65538789937567,150.68,33.69409590719028,123.46353720473977,81.80156804931948,67.73302977804667,375.95,93.53442844301091,TSLA,FB,AAPL,MSFT,INTC,BAC,145.553920587702,0.3435637062263372,0.32199345320702155,0.1290543251209842,136.75979796485558,0.6730335180782634,1.3529551125866655,2.0053463804542115
2017-06-14,139.84211664687317,22.722967741741403,102.25077769932183,150.25,33.36541882894288,124.16492830384259,81.63284704268632,67.36871907294181,380.66,93.77052712650189,TSLA,FB,AAPL,MSFT,INTC,BAC,145.55001162664433,0.3469389029967861,0.3229062931262215,0.1274540811806199,136.05074110838083,0.673164751537358,1.3591990937871221,1.995788910654479
2017-06-15,139.00398877774407,22.512569892280833,102.0966404802537,149.8,33.15882180833023,124.4174290995196,81.14543080130157,67.01399549165552,375.34,92.63922093477427,TSLA,FB,AAPL,MSFT,INTC,BAC,144.43586891936997,0.34635905101090547,0.3213971271014018,0.12827113987262212,135.11123751894502,0.6720548273918336,1.3582231429485638,2.0005303432028034
2017-06-16,137.05799073677767,22.40737096755055,101.64386239924106,150.64,33.06491407168812,125.64252555261919,80.77986862026303,67.109866729841,371.4,92.63922093477427,TSLA,FB,AAPL,MSFT,INTC,BAC,143.52644018029878,0.3490649940917926,0.31759258315697203,0.12881568854810518,134.83766694517112,0.6697359296310167,1.3593227214888994,2.0058528529211452
2017-06-19,140.97888777971494,22.866420820919064,101.50899233255645,152.87,33.346637281614456,125.3806728756208,82.55143918991139,67.94394650205474,369.8,93.24914253379265,TSLA,FB,AAPL,MSFT,INTC,BAC,145.3972144421893,0.3437801142475039,0.317038909841018,0.13105932435748088,136.70001935523703,0.6706509625111978,1.3664548162262635,1.9927330768235594
2017-06-20,139.6976118418509,22.464752199221614,100.13139093713501,152.25,32.73623699344072,125.52095109544138,82.03590278075445,67.02358261547406,372.24,92.84580728282887,TSLA,FB,AAPL,MSFT,INTC,BAC,145.07995788121863,0.3461761824185919,0.31763537576621487,0.1299161453911622,134.4482736668616,0.6686615288741712,1.369005583362159,1.9949515055785947
2017-06-21,140.52610605731186,22.120464809195227,100.95987848962622,153.91,32.4732953308428,126.16623090661597,81.66096721045851,67.36871907294181,376.4,93.0032064051562,TSLA,FB,AAPL,MSFT,INTC,BAC,146.43448873448196,0.3473482444957248,0.3171431112002295,0.12967985187254868,133.63224788690226,0.661198301555035,1.3717142709153978,2.0137046401688155
2017-06-22,140.29489836927624,21.92919403695835,100.40113107050425,153.4,32.266698310230154,127.23234537725227,81.56723331788452,67.35913194912327,382.61,92.42279714157421,TSLA,FB,AAPL,MSFT,INTC,BAC,146.99774804334527,0.3492589532287106,0.31942144294512226,0.12806578329835017,132.9573539738316,0.6579526295670153,1.3735250370263583,2.021009888306155
2017-06-23,140.92108585770603,21.823995112228065,100.53600113718886,155.07,32.10705515793856,127.58771686746437,81.41725908976613,68.26990871188539,383.45,94.02630070028378,TSLA,FB,AAPL,MSFT,INTC,BAC,147.85745869776815,0.34974056058359276,0.31782949355724976,0.1285325846027454,133.12472000605808,0.649992178193152,1.3820920807093766,2.0333081289879233
2017-06-26,140.4779377889711,21.890939882510974,101.7016638563916,153.59,31.994365873968025,127.50354993557202,81.77344788154728,67.61798429222408,377.49,93.67215267504731,TSLA,FB,AAPL,MSFT,INTC,BAC,146.46602998909017,0.3475421889357803,0.3178723223931466,0.12933325385139577,132.68134661115812,0.6540732617215672,1.3823407443445461,2.0203388147982837
2017-06-27,138.46450417232762,22.254354349761044,101.54752663732347,150.58,31.59995338007115,126.25974971982967,82.5326924113966,66.35248394817565,362.37,93.35735443039268,TSLA,FB,AAPL,MSFT,INTC,BAC,142.85396237404854,0.34390032118811226,0.31623049181841,0.1314070907029174,132.04262456706894,0.6633392688569144,1.3928567444273832,1.9777796065108302
2017-06-28,140.48757144263925,22.83773020508353,102.94439518512841,153.24,32.116445931602776,125.14687584258652,84.19178230995618,66.91812425347003,371.24,94.66573463473854,TSLA,FB,AAPL,MSFT,INTC,BAC,145.5564498608657,0.34536020604569057,0.31661979000449336,0.1306939355141918,134.29102499705388,0.6689320045711943,1.3937929213696163,1.9600754802267457
2017-06-29,138.4163359039869,23.258525904004667,101.83653392307622,151.04,31.496654869764825,124.04335384666474,85.43844308119024,65.66221103324014,360.75,92.8851570634107,TSLA,FB,AAPL,MSFT,INTC,BAC,142.7735846069138,0.34382643174417726,0.31509000840155765,0.13192292409971246,133.41183538600035,0.6772633923767982,1.4119153916253804,1.9120133399200707
2017-06-30,138.743880128704,23.201144672333605,102.35674703743116,150.98,31.684470343049053,123.71603800041677,85.67277781262521,66.08404448125629,361.61,92.25556057410142,TSLA,FB,AAPL,MSFT,INTC,BAC,142.98075128315833,0.34351245174567707,0.31567260847608586,0.13180014498415266,133.85299361512105,0.6751654637456216,1.4081871672556432,1.9230803121355637
2017-07-03,138.24293013796017,23.60281329403105,103.5224097566339,148.43,31.421528680451136,124.28650276102042,87.41639320265118,65.35542307104659,352.62,91.83255043284674,TSLA,FB,AAPL,MSFT,INTC,BAC,140.8188202686144,0.3395443565132857,0.31624069767705176,0.13311668866259654,133.76322354618358,0.6822347570696734,1.4190188400923154,1.8890858740698107
2017-07-05,138.81131570438106,23.83233822071531,101.75946531354215,150.34,32.24791676290174,124.97854197880184,88.29291337169124,66.22785133853452,327.09,92.48182181244695,TSLA,FB,AAPL,MSFT,INTC,BAC,138.21736305102326,0.3319070503478196,0.30645506419010965,0.140855588218353,135.96467698828525,0.6843277877826128,1.405410443388187,1.9016832749000316
2017-07-06,137.50113880551257,23.631503909866584,100.3036789714314,148.82,31.58117183274273,123.93113127080832,88.0101649300654,65.73890802378853,308.83,91.73417598139217,TSLA,FB,AAPL,MSFT,INTC,BAC,134.74467136264985,0.3266510433615109,0.30180681665244335,0.14543564567631584,134.31110595346533,0.681033044159394,1.4176284809273,1.894520502034687
2017-07-07,138.8980185873944,23.746266373208712,100.27456324458917,151.44,31.815941174348012,123.94983503345104,88.45313748861253,66.59216204363936,313.22,92.39328480613783,TSLA,FB,AAPL,MSFT,INTC,BAC,136.6301599450006,0.32789083034815003,0.30073551669528215,0.1454038268575874,135.44243568081947,0.677969856733094,1.4190206825210583,1.9012453516149372
2017-07-10,139.74578011019165,23.803647604879778,100.53660478616912,153.5,31.59995338007115,123.02399878263533,87.83109091703571,67.0906924822039,316.05,93.54426588815637,TSLA,FB,AAPL,MSFT,INTC,BAC,137.93914116904705,0.32902398689076684,0.2995421089447276,0.14548240380640937,135.58302894356376,0.6736305932924439,1.430202837251343,1.8986309884676256
2017-07-11,140.19856183259472,23.526304985136303,100.77923584318758,155.27,31.85350426900486,122.72473858035144,87.49179278708472,67.10027960602244,327.22,93.859064132811,TSLA,FB,AAPL,MSFT,INTC,BAC,140.24334519989316,0.333439809383475,0.3010741400998114,0.1428634610760275,135.42554503194245,0.6727520154763887,1.4171705556398144,1.9187819069973382
2017-07-12,140.4008685596259,23.2872165198402,101.30331892634744,158.9,32.16339979992383,123.65992671248854,87.19019444935051,68.2123859689741,329.52,94.61654740901125,TSLA,FB,AAPL,MSFT,INTC,BAC,141.7322874054286,0.3364943271824971,0.2973196715028919,0.1433724684444329,136.1541330294031,0.6653441360406882,1.4110669671776588,1.9489109388034527
2017-07-13,142.35650025426045,23.54543206235999,101.21597174582081,159.26,32.15400902625962,123.31390710359784,87.74626638454797,68.80678764572411,323.41,94.38044872552027,TSLA,FB,AAPL,MSFT,INTC,BAC,141.62137567627695,0.3316120102777873,0.2964154541342814,0.1459668075366428,137.03960278435358,0.663886066444249,1.4206585423758067,1.9400734492279252
2017-07-14,143.57997427011557,23.153326979274386,101.99239112827988,159.97,32.56720306748492,124.00594632137927,86.94514579994146,69.77508715139754,327.78,95.35435579492058,TSLA,FB,AAPL,MSFT,INTC,BAC,142.87542427556775,0.3316976595607445,0.2977129550865115,0.1452960565781599,137.50873831763883,0.656914207880879,1.407435757098911,1.9796829262122784
2017-07-17,144.0809242608594,22.971619745649345,101.70123385985774,159.73,32.36999682053648,123.5851116619176,86.13460026728076,70.32155320905481,319.57,95.25598134346599,TSLA,FB,AAPL,MSFT,INTC,BAC,141.77725648132702,0.3280037641083757,0.2958685625353764,0.14788336043363168,137.2304418035833,0.650490191324505,1.4131444267604443,1.9913041007854009
2017-07-18,144.58187425160324,22.856857282307217,102.63293711880861,162.86,32.42634146252175,125.74539624715429,85.83300192954654,70.27361758996207,328.24,95.99378972937531,TSLA,FB,AAPL,MSFT,INTC,BAC,144.14978729961638,0.33233715739674957,0.2950382481878431,0.14638657415266915,137.05035630647828,0.6500796980271709,1.408837693113181,1.99867600072568
2017-07-19,145.4874376964094,23.00987390009672,103.67139804284761,164.14,32.454513783514386,126.44678734625711,85.95552625425107,70.81049652380081,325.26,96.65289855412097,TSLA,FB,AAPL,MSFT,INTC,BAC,144.39215664741113,0.3308238817354485,0.2932296751704056,0.1479761387273885,137.74489127107034,0.6484203050544989,1.4147481630227485,1.9954461270137793
2017-07-20,144.83234924697516,22.895111436754597,104.1954811260075,164.53,32.632938483134396,127.71864320596355,85.95552625425107,71.15563298126855,329.92,96.51517432208456,TSLA,FB,AAPL,MSFT,INTC,BAC,144.97936612347533,0.33367169438150285,0.2937242774842994,0.14647931430192707,137.9921084611297,0.6464332837732167,1.4095380810041347,2.009047635086043
2017-07-21,144.7649136712981,22.76122189618878,103.93343958442756,164.43,32.61415693580597,126.54030615947082,85.66335286457105,70.74338665707097,328.4,97.98095364875775,TSLA,FB,AAPL,MSFT,INTC,BAC,144.70484379519021,0.33319501741459195,0.2933463962277569,0.14687864778236928,137.43015494503913,0.6475524259307928,1.404606341304904,2.012635870661099
2017-07-24,146.5182386389015,22.866420820919064,103.84609240390091,166.0,32.39816914152911,124.38937345555547,86.03092583868462,70.56123130451853,342.52,98.73843692495798,TSLA,FB,AAPL,MSFT,INTC,BAC,147.8235232870689,0.3363028945754308,0.2968343841105801,0.14385877543605133,137.22054910857895,0.6482339124553219,1.4118138230706874,2.0003210556830187
2017-07-25,147.1444261273313,23.41154252179417,103.2831883516181,165.28,32.55781229382071,123.33261086624056,87.46351794292214,71.12687160981291,339.6,98.36461400943058,TSLA,FB,AAPL,MSFT,INTC,BAC,147.40032357114188,0.3339130300991697,0.2972739665439293,0.14468033330500774,138.9030211620564,0.6509636373158152,1.4221166531759406,1.9776999747417956
2017-07-26,147.8380491914381,23.153326979274386,103.78786095021648,165.61,32.632938483134396,122.46288590335305,86.64354746220725,70.99265187635322,343.85,99.21063429193994,TSLA,FB,AAPL,MSFT,INTC,BAC,148.34492517573025,0.3344761965025566,0.29858286572012604,0.14380778941954364,138.41181432915727,0.6498879845115375,1.4138252203949526,1.9926843120365392
2017-07-27,145.04428962767446,23.057691593155944,106.75766508812244,170.44,32.839535503747044,122.35066332749662,86.28539943614787,70.13939785650238,334.46,97.95144131332137,TSLA,FB,AAPL,MSFT,INTC,BAC,147.50227920167862,0.338982158668716,0.288473517956815,0.14700540094647954,137.95881573852688,0.6556410992709865,1.400332593242532,1.9944005117360526
2017-07-28,144.0231223388505,22.981183284261192,106.71884411899947,172.45,33.15882180833023,123.30455522227645,86.03092583868462,70.02435237067981,335.07,97.53826861721215,TSLA,FB,AAPL,MSFT,INTC,BAC,147.82562677542177,0.3421340137954259,0.28573620716231135,0.14705944705625867,138.17790599820805,0.6577611993551028,1.3890512234011754,2.0042180348018324
2017-07-31,143.2813310064029,23.067255131767787,106.68972839215728,169.25,33.30907418695761,124.11816889723573,86.52102313750272,69.69839016084916,323.47,97.94160386817592,TSLA,FB,AAPL,MSFT,INTC,BAC,144.95158928068082,0.3372190646716873,0.28547826544693417,0.14937149172069622,138.34471570353813,0.6616351558205184,1.3844547277320998,1.9991500926785233
2017-08-01,144.55297329059877,23.38285190595864,107.34968486724748,169.86,34.13546226940821,123.92177938948693,87.68029174816861,69.58334467502657,319.57,99.23030918223087,TSLA,FB,AAPL,MSFT,INTC,BAC,144.97200422656624,0.33429960179171386,0.2844931202687826,0.15121570050022035,140.04361977366236,0.6708675302866642,1.367528180014012,1.9963863594981346
2017-08-02,151.3832337413175,23.516741446524456,105.46686786478423,169.3,34.40779470567034,123.59446354323894,87.75569133260217,69.27655671283301,325.89,99.63364443319462,TSLA,FB,AAPL,MSFT,INTC,BAC,148.0517246551861,0.32599762645704816,0.2914977843181455,0.1514332286509621,140.47752322452928,0.6759262194416906,1.3609079418021022,1.991170468124677
2017-08-03,149.87075011541785,23.30634359706389,105.90360376741747,168.59,34.523693649822256,124.70733742048209,87.18076950129633,69.17109835082897,347.09,98.95486071815806,TSLA,FB,AAPL,MSFT,INTC,BAC,150.56207960362218,0.3348709459932907,0.29768883010780034,0.14459465806526856,140.14503096173138,0.6753544678970286,1.3531289784463036,2.0043903551847677
2017-08-04,150.6607097162062,23.88015591377453,104.51575412127185,169.62,34.343932022158064,124.5483554380188,88.27406347558284,69.67921591321206,356.91,99.24998407252178,TSLA,FB,AAPL,MSFT,INTC,BAC,152.55315315964663,0.337520320652954,0.29979395739426684,0.14247583719485454,141.3950936333997,0.676409704961435,1.3723442571279085,1.973676304626363
2017-08-07,152.99205390389864,23.870592375162687,103.2152516556529,171.98,34.466926820033564,124.24909523573494,88.61336160553384,69.4107764462927,355.17,99.84023078124923,TSLA,FB,AAPL,MSFT,INTC,BAC,153.7996349801604,0.33509286061085025,0.2980959704232283,0.14434368047241264,141.36343444775525,0.6788736162947102,1.3671408844182102,1.974024945646003
2017-08-08,154.21552791975378,23.81321114349162,103.82668191933944,171.23,34.448004543437335,123.69733423777404,88.29291337169124,69.78467427521609,365.22,99.63364443319462,TSLA,FB,AAPL,MSFT,INTC,BAC,155.43669439894666,0.3359728567234559,0.30258851525033903,0.14186581092578596,141.47812241830965,0.6757841120451447,1.3690016233007276,1.9803870152272873
2017-08-09,155.15962597923252,23.660194525702117,99.79900637283299,171.18,34.61830503280341,124.59511484462564,88.15153915087832,69.47788631302252,363.53,99.32868363368544,TSLA,FB,AAPL,MSFT,INTC,BAC,155.4990030747897,0.3340624256974397,0.302798230079039,0.1425824581875771,141.20090951109927,0.6774381365745598,1.3595977559396293,1.989289216785777
2017-08-10,150.21749739509062,23.067255131767787,98.36263051528371,167.4,34.19255380938823,124.46418850612646,86.8885961116163,68.46165118825637,355.4,97.87274175215771,TSLA,FB,AAPL,MSFT,INTC,BAC,151.54425091709882,0.3362774056396344,0.30176075451433454,0.14213491926195726,138.7540947313512,0.6755806222562182,1.3526736016351955,2.0050658236642076
2017-08-11,152.30653804905273,22.81860312785984,98.98376602125097,168.08,33.93710307533912,124.47354038744783,86.16287511144334,69.50664768447818,357.87,98.46298846088517,TSLA,FB,AAPL,MSFT,INTC,BAC,152.8030186521357,0.3344199152784084,0.3030362895687286,0.14232637424403247,138.61596901503628,0.6647612069389214,1.361498737898694,2.024897087087631
2017-08-14,154.59867987770562,23.35416129012311,98.41115672668741,170.75,34.381776575350536,124.82891187765992,87.17134455324212,70.5516441807,363.8,100.21405369677663,TSLA,FB,AAPL,MSFT,INTC,BAC,155.22265882069553,0.334678706923594,0.30302129589203614,0.14222343670578663,141.00051471888708,0.6661810949803443,1.3670082309434346,2.0124966591217115
2017-08-15,156.2911896667953,23.401978983182328,98.51791439177553,171.0,34.060097873214616,124.73539306444621,87.39754330654279,70.57092058621386,362.33,100.9616995278314,TSLA,FB,AAPL,MSFT,INTC,BAC,155.65579268037908,0.33197817700031407,0.3034225978175031,0.14319891873925158,140.66985180980916,0.6644372811601064,1.3766827910422623,2.003674588246014
